"Land";"Diplom";"Club";"K/L";"Bemerkung";"DB Seite";"ID"
"DL";"Lübeck-Diplom";"E03";"K";"1.1.1997-31.12.1998";1231;454
"DL";"Röntgen-Diplom";"R13";"L";"Seite 1767: Adresse neu - QRT 2016";1232;455
"DL";"Schwerter-Diplom";"O06";"K";"1.1.1996-31.12.1997";1233;456
"I";"G. Marconi Award";;"K";"1.5.1995-30.4.1996";1234;457
"HA";"Conquest-Diplom";;"K";"1.1.-31.12.1996";1235;458
"HA";"Hungary 1100";;"K";"1.1.-31.12.1996";1235;459
"HA";"Pannonhalma Diplom";;"K";"1.1.-31.12.1996";1236;460
"HA";"725 Éve Város Györ Diploma";;"K";"1.1.-31.12.1996";1237;461
"HA";"896 - Hungary - 1996";;"K";"1.1.-31.12.1996";1238;462
"OE";"MOEM - 1000 OEM Points";"ÖVSV";"K";"1.1.-31.12.1996";1239;463
"OE";"Ostarrichi Award";"ÖVSV";"K";"1.1.-31.12.1996";1240;464
"OE";"WOEM";"ÖVSV";"K";"1.1.-31.12.1996";1241;465
"ZL";"ZL 2000";;"K";"jeweils Januar 1996 bis 2000";1242;466
"CT";"DCFP - Portug. Burgen und Schlösser";"GPDX";"L";"Seite 1623: QSOs ab 2.3.1994 - Zusatzinfo";1245;467
"CT";"CT-DX-100";"REP";"L";"Seite 1561: Zusatzinfo GCR";1245;468
"CT";"Diploma Vasco da Gama";"REP";"L";"Seite 1561: Zusatzinfo - Seite 1767: Adresse neu";1246;469
"DL";"adxb-DL-Wimpel";"ADXB";"L";"Seite 2137: Adresse + Gebühr neu";1248;470
"DL";"Brandenburg-Diplom";"DVY";"L";"Seite 1561: Zusatzinfo";1248;471
"DL";"Burg-Diplom";"N52";"L";"S. 2028 Gebühr/Manager neu";1250;382
"DL";"CWSC";"DVR";"L";"ersetzt Seite 220, (RB38/39)";1252;472
"DL";"Darmstadt-Diplom";"F03";"L";"Neuer Manager S.2189";1253;473
"DL";"1100 Jahre Eichsfeld";"X14";"L";;1254;474
"DL";"Diplom Sender Königs Wusterhausen";"Y07";"L";"QRT Seite 2599";1255;475
"DL";"Domstädte-Diplom";"A21";"L";"Seite 1561: Zusatzinfo - Seite 1767: Adresse neu";1255;476
"DL";"Flensburg-Diplom";"M03";"L";"QRT 2015";1258;477
"DL";"H16 - Diplom";"H16";"L";;1259;478
"DL";"Hagenbeck-Diplom";"E16";"L";"ersetzt Seite 907 - S.1766: QRT";1260;479
"DL";"Nordfriesland-Diplom";"M04";"L";"Seite 1932: Gebühr + Adresse neu";1263;482
"DL";"NORWO Award";"I29";"L";"ersetzt Seite 309 - Seite 1824: Adresse neu - QRT 2018";1264;483
"DL";"Radschläger-Diplom";"R22";"L";"ersetzt Seite 238 / 266, (RB38/39)";1266;485
"DL";"Sachsen-Anhalt-Diplom";"DVW";"L";"QRT";1267;486
"DL";"Schloss-Benrath-Diplom";"R23";"L";"Seite 1767: Gebühr + Adresse neu";1267;487
"EA";"Tabarca Award";;"L";;1270;489
"EU";"WARB - Worked all Republic Belarus";"BFFR";"L";"Aktuell S. 2081";1271;490
"F";"AFRAH Award";;"L";"QRT (S.1933)";1272;434
"F";"CEA - Council of Europe Radio Club Aw.";;"L";"Aktuell S. 2082";1273;492
"F";"DPCF - Ports de Commerce Francais";;"L";"QRT ???";1274;493
"F";"Diplôme des six Bourgeois";;"L";"ersetzt Seite 973 - Seite 2082: Gebühr neu";1275;17
"F";"DX-Peditions Award";"CDXC";"L";"Seite 1623: Gebühr + Adresse neu";1275;494
"F";"Diplôme Artois";"REF62";"L";"Aktuell S. 2082";1276;495
"F";"Tram-Diplom";;"L";"QRT ???";1277;496
"G";"DADARS Diplom";;"L";"Seite 1561: QRT";1278;497
"HA";"Jász Diploma";;"L";;1278;498
"HA";"New Budapest Award";"MRASZ";"L";"ersetzt Seite 198 - Seite 1562: Adresse neu";1279;499
"HA";"Worked all Hungarian Counties";"MRASZ";"L";;1280;500
"HS";"Golden Jubilee Award";;"L";;1281;501
"I";"Guglielmo Marconi award - GMA";"ARI";"L";"ersetzt Seite 248 / 1234";1281;502
"I";"WWWSP - World Wide Special Prefixes";;"L";;1283;504
"IS";"New Sardinia Award";"ARI";"L";"ersetzt Seite 208 - Seite 1562: Gebühr neu";1284;505
"JA";"Japan Special Call Award";;"L";;1285;506
"OA";"Peruvian Sea Contest Award";"RCP";"L";;1285;507
"OE";"Klimabündnis-Diplom";"A802";"L";;1286;508
"OE";"Porcia Diplom";"A864";"L";"Seite 2028: Adresse neu - Seite 1824: Gebühr neu";1287;509
"ON";"BYLC Award";"UBA-YL";"L";"QRT (S.1933)";1288;510
"ON";"European Comminuty Award";;"L";"ersetzt Seite 701 - Seite 1562 - Adresse neu";1288;511
"OZ";"Danish Fyrskip XXI Award";;"L";;1289;512
"PA";"Regio 17 Award";"R17";"L";"Seite 1933: Adresse neu";1291;315
"PA";"VRZA - Doplomprogramm";"VRZA";"B";"ersetzt Seiten 656 - 658";1291;513
"PA";"WAP - Worked all Provinces";"VRZA";"L";"ersetzt Seiten 656 - 658";1292;514
"PA";"WAC - Worked all Continents";"VRZA";"L";"ersetzt Seiten 656 - 658 - SWL: ""HAC""";1292;515
"PA";"Locator VHF/UHF-Certificate";"VRZA";"L";"ersetzt Seiten 656 - 658";1293;516
"PA";"VHF-50 Certificate";"VRZA";"L";"ersetzt Seiten 656 - 658";1293;517
"PA";"WPFX - Prefixes VHF Certificate";"VRZA";"L";"ersetzt Seiten 656 - 658";1293;518
"PA";"Divisional Certificate";"VRZA";"L";"ersetzt Seiten 656 - 658";1293;519
"SM";"Worked Sjuhärdasbygden";;"L";;1294;520
"SP";"Jantar Award";;"L";;1294;521
"SP";"Ochrona Przyrody";;"L";"""Umweltschutz-Diplom""";1295;522
"SP";"SP-DX-Award";"PZK";"L";"ersetzt Seite 585";1296;523
"SP";"SP-OT-C Award";;"L";;1297;524
"SP";"10 SP RTTY Award";;"L";"neu für Seite 586 - QRT seite 1370";1298;525
"SV";"Hellenic Award";;"L";;1298;526
"RA9";"CSC (Club-Stations-Club) - Diplome";"CSC";"L";"ersetzt Seite 1051 - Seite 1562: Adresse neu";1300;163
"RA9";"CSCA - Club Station Club Award";"CSC";"L";;1300;166
"RA9";"YTGA - Young Tutor-Guide Award";"CSC";"L";"ersetzt Seite 1051";1300;170
"RA9";"WCS - Worked Club Stations";"CSC";"L";"ersetzt Seite 1051";1301;164
"RA9";"YL-OP";"CSC";"L";"ersetzt Seite 1051";1301;165
"RA9";"SA - Schoolchildren Award";"CSC";"L";"ersetzt Seite 1051";1301;168
"RA9";"YTA - Young Technican Award";"CSC";"L";"ersetzt Seite 1051";1301;169
"RA9";"First Step";;"L";;1301;528
"RA9";"My Motherland is large";;"L";;1301;529
"RA9";"Eart is our common House";;"L";;1301;530
"RA9";"The whole World is on your Hand";;"L";;1301;531
"RA9";"CW Signals are Singing";;"L";;1302;532
"W3";"USA Diamond State Award";;"L";;1302;533
"VE";"Diplôme de la Zone 2";;"L";"Seite 1562: Zusatzinfo";1302;534
"VO";"The Fortune Bay 500 award";;"L";"QRT (S.1933)";1303;535
"V5";"Namibia Award";"NARL";"L";;1304;536
"4X";"4X50-Diplom";"IARC";"K";"1.1.-1.5.1998";1305;537
"YB6";"Danau Toba Award";;"L";"Seite 1981: Zusatzinfo und aktuelle Adresse";1305;538
"A4";"ROARS Silver Jubilee Award";;"K";"1.10.-31.12.1997";1306;539
"CT";"EXPO '98";"REP";"K";"1.1.-30.9.1998";1307;540
"DL";"20 Jahre MF-Runde";"MF";"K";"1.1.1997-31.12.2001";1308;541
"DL";"Postmeister-Diplom";"U13";"K";"1.1.-31.12.1997";1309;542
"DL";"100 Jahre Stadt Herne";"O38";"K";"1.1.-31.12.1997";1310;543
"DL";"50 Jahre Rheinland-Pfalz";"DVK";"K";"1.1.1997-7.1.1999";1311;544
"DL";"50 Jahre OV Stade E04";"E04";"K";"1.5.1996-30.4.1998";1312;545
"DL";"50 Jahre Distrikt Hessen";"DVF";"K";"1.1.1997-31.12.1998";1313;546
"F";"Limousin 2000";;"K";"19.10.1997-31.12.1999";1315;548
"HB9";"Alpstein Award";"USKA";"K";"1.4.1997-30.4.1998";1316;549
"ON";"UBA-50";"UBA";"K";"1.1.-31.12.1998 - Seite 1562: Adresse neu";1316;550
"SM";"SK1BL 50 Years Anniversary";"SK1BL";"K";"1.1.-31.12.1997";1317;551
"SM";"FRO 50 Award";;"K";"17.5.-31.12.1996";1318;552
"SP2";"1000 LAT Gdanska";;"K";"15.3.-31.12.1997";1319;553
"SP1";"XXV Years of SP1PEA";;"L";"QRT 31.12.1997";1320;554
"TF";"Iceland Award 1998";"IRA";"K";"1.1.-31.12.1998";1320;555
"W";"Frankford Radio Club 70th Anniversary";"FRC";"K";"1.1.-31.12-1997";1321;556
"W6";"50 Years NCDXC";"NCDXC";"K";"10.10.1996-10.10.1997";1322;557
"DL";"Blaulicht Diplom";"FIH";"L";"Seite 2599: Adresse neu";1325;558
"DL";"Europa-Plakette";"DL0HEW";"L";;1328;573
"DL";"Raumfahrt 2000";"V22";"L";"Seite 1562: Adresse neu";1329;575
"DL";"Eifel Seen-Diplom";;"L";;1329;576
"DL";"Minden-Mühlenkreis-Diplom";"N12";"L";"ersetzt S.726 / 1363 - S.1561: Adresse neu, (RB45)";1332;202
"DL";"Millennium Award";"A20";"K";"1.1.1997-31.12.2000 - Seite 1562: Konto neu";1332;578
"DL";"Otto-von-Guericke-Diplom";"W10";"L";"Seite 1562: Gebühr neu";1333;579
"DL";"Spreewald-Diplom";"Y28";"L";"Neuer Manager S.2189";1334;580
"DL";"TWN - Twente-Westfalen-Niedersachsen";"I21";"L";"Seite 1562/2137: Zusatzinfo";1335;581
"EA6";"Ciutat de Palma Award";"URE";"L";"neue Gebühr S. 2082";1336;582
"EA6";"Mallorca Award";"URE";"L";"QRT (S.1933)";1336;583
"F";"CQ European YL Award";;"L";"QRT ???";1337;584
"F";"Iles Francaises d'Outre-mer";;"L";"Franz. Übersee-Inseln, Aktuell S. 2082";1338;585
"F";"Dipl. des Préfixes Francais - DPXF";;"L";;1338;586
"F";"Marche-Limousin Award";;"L";;1339;587
"HB9";"Zürichsee-Award";;"L";"ersetzt Seite 275";1340;588
"HL";"DMZ Award";"KARL";"L";;1341;589
"I";"Diploma Liguria";"ARI";"L";;1341;590
"I";"River Po Award";"ARI";"L";;1342;591
"I";"All European Zones on Satellite";"ARI";"L";;1343;592
"I";"All Italian Regions on Satellite";"ARI";"L";;1343;593
"I";"Worked all Caribbean Sea - WASC";;"L";"Zusatzinfo Seite 2599";1344;503
"JA";"Kurashiki Club 40 Years Award";;"L";;1345;594
"JA";"Naomi Uemura's Obihiro";;"L";"Outward Bound School Award";1346;595
"LX";"Worked Jubilee Award of ADRAD";"ADRAD";"L";;1346;596
"OE";"ALA-NOVA-Leistungsdiplom";"A322";"L";"ersetzt Seite 519, Aktuell S. 2082";1347;597
"OZ";"Danish Islands Award";"EDR";"L";"Seite 1767: Adresse neu";1350;600
"PY";"73 Awards Team - Diplomprogramm";;"B";"QRT 2007";1351;601
"PY";"W73BR";;"L";"Städte in Brasilien QRT 2007";1351;602
"PY";"W73SA";;"L";"Städte in Südamerika QRT 2007";1351;603
"PY";"W73EU";;"L";"Städte in Europa QRT 2007";1351;604
"PY";"W73CAC";;"L";"Städte in Mittelamerika/Karibik QRT 2007";1351;605
"PY";"W73NA";;"L";"Städte in Nordamerika QRT 2007";1351;606
"PY";"W73AF";;"L";"Städte in Afrika QRT 2007";1352;607
"PY";"W73IS";;"L";"Inseln der Welt";1352;608
"PY";"W73AS";;"L";"Städte in Asien QRT 2007";1352;609
"PY";"W73PO";;"L";"Städte in Ozeanien QRT 2007";1352;610
"PY";"W73CC";;"L";"Hauptstädte der Welt QRT 2007";1352;611
"PY";"W73AW";;"L";"QRT 2007";1352;612
"PY";"WA73AW";;"L";"QRT 2007";1352;613
"SM";"WGA21 Award";"SSA";"L";;1352;614
"SP";"Johannes Paul II - Pabst der Pilger";;"L";;1353;615
"SP";"Polish Award Club - Diplomprogramm";"SPAC";"B";;1354;616
"SP";"W-100-SP";"SPAC";"L";;1355;617
"SP";"Islands of the Baltic Sea";"SPAC";"L";;1355;618
"SP";"SP-PX";"SPAC";"L";;1356;619
"SP";"Polish Postcode";"SPAC";"L";;1356;620
"SP";"Uznam & Wolin Islands";"SPAC";"L";;1356;621
"SP";"2-Band-SP";"SPAC";"L";;1356;622
"SP";"CQ-Z-15";"SPAC";"L";;1357;623
"SP";"Worked Polish Cities";"SPAC";"L";;1357;624
"SP";"CQ SP";"SPAC";"L";;1357;625
"SP";"DX-Man Year";"SPAC";"L";;1357;626
"SP";"Maritime Mobile Award";;"L";;1358;627
"SP";"Polish Old Timers Club Certificate";;"L";;1358;628
"SP";"SP-Digital-Award";"PZK";"L";;1359;629
"SP";"SP-Powiat-Award - SP-PA";"PZK";"L";"Seite 1767: Gebühr neu";1360;630
"S5";"Diploma Slovenija";;"L";;1360;631
"TF";"Iceland on Six Meters Award";"IRA";"L";"Seite 1981: neue Adresse";1361;632
"UR";"Spur des Apostels Paulus";;"L";;1362;633
"YL";"Latvians World Wide Award";"LVP";"L";;1363;262
"DL";"Landesgartenschau Pößneck 2000";"X21";"K";"1.1.1999-31.12.2000";1365;636
"EA6";"Diploma Universiada 99";;"K";"1.4.1997-31.12.1999";1366;547
"EA";"URE 50th Anniversary Award";"URE";"K";"1.-30.4.1999";1367;637
"CT";"Pedro Alvares Cabral Award";"REP";"L";;1373;682
"DL";"Cranger-Kirmes-Diplom";"O38";"L";"QRT S. 2599";1374;122
"DL";"DL-YL";"DARC";"L";"neue Regeln";1376;684
"DL";"Kreis Borken Diplom";"N41";"L";"ersetzt Seiten 270 und 783 - QRT 2015";1378;686
"DL";"Leine-Diplom";"X14";"L";"Seite 2137: Neue Anschrift";1379;687
"DL";"Rhön-Diplom";"F72";"L";;1380;688
"DL";"Salze-Diplom";"N30";"L";"ersetzt Seite 378, (RB30)";1382;690
"DL";"Schinderhannes-Diplom";"K19";"L";"ersetzt Seite 646 - Seite 1824: Adresse neu";1383;673
"DL";"Siegerland-Diplom";"O16";"L";"auch ""O16-Diplom"" - Seite 1562: Zusatzinfo";1383;691
"DL";"Worpsweder Künstler-Diplom";"I45";"L";"QRT (S.1933)";1384;692
"EU";"Worked 28 Meridian";"BFRR";"L";"Seite 1562: Zusatzinfo, Adresse neu S.2082";1385;693
"HA";"HA-YL-Award";"MRASZ";"L";;1386;694
"JA";"JA 35 - 20 Award";;"L";"Seite 1562: Zusatzinfo";1387;695
"JA";"World Suffix Award";;"L";"Seite 1562: Zusatzinfo";1388;697
"LU";"Five Argentine Islands Award";"CWGA";"L";;1389;698
"OE2";"Christian Doppler Diplom";"ÖVSV2";"L";"Seite 1623: Gebühr neu";1390;699
"OE";"Clown-Doctors-Diplom";"ÖVSV2";"L";"Seite 1623: Gebühr neu - 2013: derzeit QRT";1391;700
"OE2";"Salzburg-Diplom";"ÖVSV2";"L";"Seite 1623: Gebühr neu - QRT (S.1933)";1392;701
"OE7";"Tirol-Diplom";;"L";"ersetzt Seite 384, S.2028 Gebühr/Manager neu";1393;187
"OK";"Neptun Diplom";;"L";"neue Gebühr S. 2082";1396;704
"OK";"OKDX Award";"CRC";"L";"QRT";1397;705
"OK";"OMDX Award";"CRC";"L";"QRT";1397;706
"OD";"Worked Oscar Delta Award";"RAL";"L";;1398;707
"SP";"Aeroklub Award";;"L";;1398;708
"SP";"Operating Achievement Award SP0ZS";;"L";;1400;710
"SP";"Pilgerfahrt Johannes Paul II";"PZK";"L";"Seite 1767: Gebühr neu";1400;711
"SP";"Polish Islands Award";;"L";;1401;712
"SP";"Polska Award";"PZK";"L";"ersetzt Seiten 627/628 / 1152";1402;321
"SP";"W-DIG-SP";"DIG";"L";"Seite 1623: Zusatzinfo - Seite 1981: QRT";1403;713
"SV5";"Colossus Award";"DRAA";"L";;1404;714
"1B";"20 Years of Peace on Cyprus";;"L";"ersetzt Seite 1363 - QRT (S.1933)";1405;634
"SV";"Great Alexander's Award";;"L";"nicht gleich Seite 1602";1405;715
"TA";"Worked All Turkey Trophy WATT";"TRAC";"L";;1406;716
"RA";"Diploma ""RUS""";;"L";;1407;718
"VE";"Canadian QRP-Award";;"L";"neue Adresse S. 2082";1408;719
"W9";"Worked all Wisconsin Counties Award";;"L";;1409;720
"W0";"W0FF - Diplomprogramm";;"B";;1410;721
"W0";"USA Mississipi Valley Award";;"L";;1410;722
"W0";"St.Louis Award";;"L";;1410;723
"W0";"Zone 4 Award";;"L";;1411;724
"W";"California Highway Patrol Award CHP";;"L";;1411;725
"4X";"Israel's Shalom-2000-Award";"IARC";"L";"Seite 1624: Adresse neu";1411;726
"DL";"EXPO-DL-2000";"DVH";"K";"1.1.-31.12.2000";1412;727
"DL";"Johann-Sebastian-Bach-Diplom";"X11";"K";"1.1.2000-31.12.2001 - Seite 1624: Adresse neu";1414;728
"DL";"Kamen / Unna - Diplom";"O12";"K";"1.1.2000-31.12.2001 - Seite 1624: Adresse neu";1415;729
"DL";"Lünen 50 Diplom";"O15";"K";"1.1.2001-31.12.2002";1415;730
"DL";"RTC-Jubilee-Award";"RTC";"K";"1.1.-31.12.2000";1416;731
"DL";"25 Jahre Red Ink Award";"RIA";"K";"1.1.2000-31.12.2001";1418;733
"DL";"50 Jahre VFDB Jubiläumsdiplom";"VFDB";"K";"1.1.-31.12.2000 - Seite 1624: Adresse neu";1419;734
"F";"DDF 2000 Diplome";"REF";"K";"1.1.-31.12.2000 - Seite 1624: Zusatzinfo";1420;735
"HL";"KARL New Millennium Award";"KARL";"K";"1.1.-31.12.2000";1422;736
"JA";"JARL 2000 Awards";"JARL";"B";"1.1.-31.12.2000";1423;737
"JA";"Japan Domestic 2000";"JARL";"K";"1.1.-31.12.2000";1423;738
"JA";"Global 2000 Award";"JARL";"K";"1.1.-31.12.2000";1424;739
"JA";"Japan Domestic Award";"JARL";"K";"1.1.-31.12.2000";1424;740
"JA";"Global Award";"JARL";"K";"1.1.-31.12.2000";1424;741
"OE";"800 Jahre Zwettl Award";"A308";"K";"1.1.-31.12.2000";1424;742
"ON";"OSA 65";"UBA";"K";"1.1.-31.12.2000";1425;743
"ON";"Radio Amateurs of Gent Award";;"K";"1.9.1999-30.6.2000";1426;744
"PY";"Discovery of Brazil Award";;"K";"1.1.-31.12.2000";1427;745
"SM";"Klippan Award";;"K";"1.1.-31.12.2000";1428;746
"SM";"SSA 75 Award";"SSA";"K";"1.1.-31.12.2000";1428;747
"SP";"70 Jahre PZK";"PZK";"K";"1.1.-31.12.2000";1430;748
"VE";"Canadian QRP-Award Year 2000";;"K";"1.1.-31.12.2000";1431;749
"VK";"Syney Gold - Gathering of Nations Aw.";;"K";"1.7.-31.12.2000";1431;750
"BY";"CRSA Chinese Radio Aports Assn. Aw.";"CRSA";"L";;1436;752
"CE";"RCC Radio Club Chile - Diplomprogr.";"RCC";"B";;1436;753
"CE";"Worked all CE";"RCC";"L";;1437;754
"CE";"Republic of Chile Award";"RCC";"L";"ersetzt Seite 553";1437;755
"CE";"Zone 12 Award";"RCC";"L";;1437;756
"CE";"Enrique Sazie Herrera Award";"RCC";"L";;1437;757
"DL";"DARC-AFZ-Diplom";"DARC";"L";"ersetzt Seite 307 - Seite 1559: Gebühr neu";1437;758
"DL";"Deutsches Leuchtturm Diplom";"Y07";"L";"Seite 1824: Adresse neu";1438;759
"DL";"Nationalpark Niedersächs. Wattenmeer";"I56";"L";;1439;760
"DL";"Auf Fontanes Spruen";"Y42";"L";;1440;761
"DL";"Frankenwald-Diplom";"B39";"L";"S.2028 neuer Manager";1441;762
"DL";"Heinrich-der-Löwe-Diplom";"H66";"L";"Seite 1824: Manager neu";1442;763
"DL";"Hochsauerland-Diplom";"O30";"L";"ersetzt Seite 543";1442;764
"DL";"Leipzig-Diplom";"S31";"L";"Seite 1624: Zusatzinfo - QRT (S.1933)";1444;765
"DL";"Merziger Wolfsdiplom";"Q04";"L";;1444;766
"DL";"Sail 2000 Seestadt Bremerhaven";"I56";"K";"ersetzt S. 1417 - 1.1.2000-31.12.2001";1445;732
"DL";"Silberstraßendiplom";"S49";"L";;1446;768
"DL";"Till Eulenspiegel-Diplom";"H30";"L";"Seite 1981: neue Adresse";1447;769
"DL";"VFDB-Aktivitäts-Diplom";"VFDB";"L";"neue Adresse S.2083";1448;770
"DL";"VFDB-Bezirks-Diplom";"VFDB";"L";"ersetzt Seite 1268 - Seite 1768/2083: Zusatzinfo";1449;488
"DL";"VFDB-Trophy";"VFDB";"L";"neue Adresse S.2083";1451;771
"DL";"Winterberg 20";"O44";"L";;1453;773
"DL";"Worked Distrikt Hamburg";"DVE";"L";"7";1454;774
"EU";"Old Belarus";"AGB";"L";;1455;775
"F";"Worked 45 Parallel";"REF26";"L";"Aktuell S. 2083";1456;776
"GM";"Islands of Scotland Award";;"L";;1456;777
"HA";"Sárrét Award";;"L";;1457;778
"HA";"Savaria Diplom";;"L";"ersetzt Seite 126";1458;779
"HB9";"Locarno Award";;"L";;1459;780
"HC";"HC/HD-DX-Award - Equatorial Line";;"L";"Aktuell S. 2083";1460;781
"HC";"HC8/HD8-DX-Award - Galapagos Islands";;"L";"Aktuell S. 2083";1460;782
"HS";"Langsuang 56 DX-Group - Dipl.Programm";;"B";;1461;783
"HS";"Thailand Prefix Award";;"L";;1461;784
"HS";"Worked all Thailand Award";;"L";;1462;785
"HS";"Chumphon Award";;"L";;1462;786
"JA";"Yamato Club Award";;"L";;1462;787
"LX";"LX-Award";"RL";"L";;1463;788
"LY";"Lithuanians Abroad Award";;"L";;1464;789
"LY";"Svyturys Award";;"L";;1465;790
"OK";"CRC - Diplomprogramm";"CRC";"B";"ersetzt Seite 483, 1147, 1396 - Gebühr neu S. 2083";1466;311
"OK";"S6S - Worked six Continents";"CRC";"L";"ersetzt Seite 1147, 1397 - Gebühr neu S. 2083";1467;312
"OK";"P75P - Worked 75 Zones";"CRC";"L";"ersetzt Seite 1147, 1397 - Gebühr neu S. 2083";1467;313
"OK";"100-CS - Worked 100 Czech Stations";"CRC";"L";"ersetzt 1148, 1397 - Gebühr neu S. 2083";1467;314
"OM";"OTC Award";"SZR";"L";;1467;791
"OM";"Oldtimersclub SARA";"SZR";"L";;1469;792
"OZ";"Halmstad-Helsinge Award";;"L";"QRT ???";1470;794
"SP";"Baltic Lighthouse Award";;"L";;1471;795
"SP";"Mazowsze Award";;"L";;1472;796
"SP";"Vistula River Award";;"L";;1473;797
"SV";"Greek Islands Award";"RAAG";"L";;1474;798
"SV";"R.A.A.G Award";"RAAG";"L";"ersetzt Seite 630";1474;799
"SV";"The Athenean Award";"RAAG";"L";;1475;800
"UR";"The Crimea Award";"UARL";"L";;1476;801
"W";"The 070 Club Award";;"L";;1480;802
"DL";"25 Jahre OV Märkisches Viertel";"D13";"K";"1.1.2001-31.12.2002";1482;804
"DL";"30 Jahre AGCW";"AGCW";"K";"1.2.-31.3.2001";1483;805
"HB9";"20 Jahre HTC";"HTC";"K";"15.9.2000-14.9.2003";1484;806
"JA";"JARL 21st Century Dream Award";"JARL";"K";"1.1.-31.12.2001";1485;807
"JA";"KAHG Millennium Award";;"K";"1.1.-31.12.2000";1486;808
"JA";"JARL A1 Club 21st Century Award";"JARL";"L";"2001";1487;809
"OE";"ÖVSV 75";"ÖVSV";"K";"1.1.-31.12.2001";1487;810
"PA";"50 Years VRZA";"VRZA";"K";"1.1.-31.12.2001";1488;811
"PP5";"Blumenau 150 Jahre";;"K";"1.1.-31.12.2000";1489;812
"SP";"Warszawa 2000 Award";;"K";"1.1.1997-31.12.2003";1490;813
"DL";"Schwarzes-Gold-Trophy";"IGARAG";"M";"Seite 858 - Gebühr neu";1493;837
"DL";"Ahr-Rotwein-Plakette";"K01";"L";"Seite 961 - QRT";1496;2
"DL";"Calwer-Löwen-Trophy";"P32";"L";"Seite 963/1251 - Adresse neu - S.1766 QRT";1496;4
"DL";"AGCW Diplom 2000";"AGCW";"L";;1501;866
"DL";"Bamberger Reiter Diplom";"B05";"L";"Ersetzt Seite 1072 - Seite 1825: Adresse neu";1502;219
"DL";"Ausbildungsdiplom";"X35";"L";;1502;867
"DL";"Deutsches Schiffahrtsmuseum-Diplom";"I05";"L";"Aktualisierung S. 2028 / 2552";1504;868
"DL";"Drei-Türme-Diplom";"O08";"L";"ersetzt Seite 303/1185";1506;358
"DL";"German Scout Award";"DPSG";"L";"Ersetzt Seite 722 - QRT (S.1931)";1509;397
"DL";"Georg Friedrich Händel Diplom";"W19";"L";;1509;872
"DL";"Halle-Diplom";"W19";"L";;1510;873
"DL";"Kiepenkerl-Diplom";"N33";"L";"Seite 1768: QRT";1512;874
"DL";"Köln-Diplom - 75 Jahre Amateurfunk";"G10";"L";;1513;875
"DL";"MH 50 + 50 Award";"L15";"L";"ersetzt Seite 237 - Seite 1825: QRT";1514;876
"DL";"Moorhuhn-Diplom";"O33";"L";;1515;877
"DL";"Oberschwaben-Diplom";"P57";"L";;1516;878
"DL";"Rennsteig-Diplom";"X35";"L";"Seite 1768: Adresse neu";1517;879
"DL";"Rennsteig-Trophy";"X35";"L";"Seite 1768: Adresse neu";1519;880
"DL";"YL-OM-Diplom";"DVI";"L";;1521;882
"DL";"Zollern-Alb-Award";"P30";"L";"ersetzt Seite 288/1205";1522;424
"DL";"75 Jahre DARC-Ortsverband Bonn";"G03";"L";"Seite 1768: Adresse neu";1523;883
"G";"RNARS Awards";"RNARS";"B";"neue Adresse S. 2083";1524;884
"G";"Hampshire County Award";"RNARS";"L";"neue Adresse S. 2083";1524;885
"G";"H. M. S. Plymouth Award";"RNARS";"L";"neue Adresse S. 2083";1525;886
"G";"Kaleidoscope Award";"RNARS";"L";"neue Adresse S. 2083";1525;887
"G";"Mercury Award";"RNARS";"L";"neue Adresse S. 2083";1526;888
"G";"World Wide Award";"RNARS";"L";"neue Adresse S. 2083";1526;889
"I";"EU-Diplom (EURA)";"EURA";"L";;1526;890
"I";"Salenti Islands Award";"ARI-LE";"L";;1528;891
"JA";"One-Day-WAC";;"L";"ersetzt Seite 500/1388 - Seite 1562: Zusatzinfo";1529;696
"OE";"AMRS Award";"AMRS";"L";"ersetzt Seite 384";1531;893
"OE6";"OE6-Styria Award";"ADL618";"L";"ersetzt Seite 458, aktuell S. 2083";1531;894
"ON";"Public Transport Award";;"L";"QRT 2004";1532;895
"OZ";"Hans Christian Andersen Award";;"L";;1533;896
"P4";"Aida Net Award";;"L";;1534;897
"P4";"Aruba Award";;"L";;1534;898
"PA";"Arnhem Award";"VERON";"L";;1535;899
"SP";"All Baltic Islands Award";;"L";"ersetzt Seite 1399";1536;709
"TK";"Diplôme de Corse";;"L";;1537;901
"UR";"Ukraine Award (MBUA)";"UARL";"L";;1537;902
"UR";"WU-100-Award";"UARL";"L";;1538;903
"W";"Stars & Stripes Islands Award";;"L";;1539;904
"W";"WAS";"ARRL";"L";"Zusatzinfo zu Seite 469";1540;905
"V8";"PPNBD Award";;"L";;1541;906
"9A";"Croatian Police Award";;"L";"Zusatzinfo Seite 2599";1542;907
"DL";"Senden 25";"N39";"K";"1.1.2002-31.12.2003";1543;908
"DL";"25 Jahre OV B16 Neustadt/Aisch";"B16";"K";"1.2.2002-28.2.2003";1543;909
"DL";"Frankenthal Jubiläumsdiplom";"K27";"K";"1.1.2002-31.12.2003";1544;910
"DL";"50 Jahre Baden-Württemberg";"DVAP";"K";"1.1.-31.12.2002";1545;911
"DL";"175 Jahre Seestadt Bremerhaven";"I05";"K";"1.1.-31.12.2002";1547;912
"DL";"500 Jahre Martin Luther Universität";"W35";"K";"31.10.2001-31.10.2002";1548;913
